TransactionID,CustomerID,Product,Brand,Amount,Quantity,Date,Platform,PaymentMethod
1728,747,Books,Apple,917000,2,2025-06-30,Shopee,Banking
1729,761,Food,Samsung,1399000,4,2025-04-03,Lazada,ZaloPay
1730,581,Books,Apple,680000,1,2025-01-28,Lazada,MoMo
1731,519,Beauty,Zara,1048000,4,2025-03-08,Shopee,MoMo
1732,120,Travel,Adidas,1067000,4,2024-12-11,Shopee,ZaloPay
1733,668,Travel,Apple,356000,2,2024-09-19,Tiki,ZaloPay
1734,323,Sports,H&M,1925000,4,2025-05-26,Website,COD
1735,131,Home,Adidas,1634000,3,2024-12-12,Tiki,Banking
1736,256,Food,H&M,1797000,2,2024-09-17,Shopee,ZaloPay
1737,449,Books,H&M,476000,2,2025-05-22,Lazada,MoMo
1738,962,Beauty,Apple,192000,4,2025-06-13,Tiki,ZaloPay
1739,205,Beauty,Xiaomi,512000,3,2025-05-29,Shopee,COD
1740,401,Sports,Adidas,1871000,2,2024-10-14,Lazada,Banking
1741,760,Beauty,Zara,1204000,3,2025-01-17,Website,ZaloPay
1742,233,Food,Nike,1798000,2,2025-02-24,Tiki,COD
1743,593,Beauty,H&M,1665000,2,2024-09-28,Shopee,Banking
1744,201,Beauty,Nike,974000,2,2025-02-26,Lazada,COD
1745,300,Sports,Xiaomi,132000,3,2025-06-12,Lazada,MoMo
1746,754,Books,Samsung,902000,2,2025-04-15,Tiki,ZaloPay
1747,278,Sports,Xiaomi,1335000,1,2025-01-19,Website,ZaloPay
1748,531,Food,Xiaomi,1806000,3,2025-03-07,Tiki,ZaloPay
1749,970,Beauty,H&M,1429000,1,2025-01-24,Lazada,Banking
1750,275,Electronics,Samsung,102000,4,2024-11-04,Website,ZaloPay
1751,91,Sports,Apple,1050000,1,2024-12-08,Shopee,ZaloPay
1752,818,Books,Zara,789000,4,2025-02-14,Website,Banking
1753,857,Fashion,Zara,1286000,3,2024-10-03,Website,MoMo
1754,324,Travel,Xiaomi,213000,2,2024-09-09,Shopee,ZaloPay
1755,338,Home,Nike,1741000,1,2025-07-01,Tiki,Banking
1756,682,Sports,Adidas,1459000,1,2025-07-04,Tiki,ZaloPay
1757,122,Beauty,Apple,1293000,2,2025-04-25,Shopee,COD
1758,51,Books,Apple,440000,2,2024-08-29,Lazada,ZaloPay
1759,367,Beauty,Samsung,550000,3,2025-07-19,Shopee,ZaloPay
1760,530,Fashion,Adidas,1743000,4,2025-07-03,Tiki,COD
1761,220,Home,Adidas,1480000,3,2025-03-11,Lazada,COD
1762,328,Home,Nike,1549000,4,2025-02-11,Shopee,MoMo
1763,570,Travel,Xiaomi,604000,1,2025-03-05,Shopee,COD
1764,630,Books,Samsung,302000,2,2025-04-17,Lazada,ZaloPay
1765,733,Travel,Adidas,1397000,4,2025-01-21,Shopee,ZaloPay
1766,254,Travel,Adidas,246000,1,2025-04-04,Website,COD
1767,132,Fashion,Xiaomi,1945000,3,2025-02-28,Shopee,ZaloPay
1768,455,Travel,Samsung,687000,2,2025-03-30,Tiki,COD
1769,275,Sports,Samsung,1909000,3,2025-04-06,Website,COD
1770,816,Books,Samsung,166000,2,2025-07-26,Website,Banking
1771,568,Electronics,Adidas,285000,1,2025-04-12,Shopee,Banking
1772,776,Fashion,Apple,216000,2,2024-10-05,Tiki,ZaloPay
1773,271,Travel,Nike,779000,2,2024-09-16,Tiki,ZaloPay
1774,448,Food,Apple,711000,2,2025-06-23,Lazada,Banking
1775,55,Sports,Nike,513000,2,2024-12-31,Shopee,ZaloPay
1776,641,Beauty,Apple,672000,1,2024-12-03,Tiki,ZaloPay
1777,742,Fashion,Nike,1197000,1,2025-02-19,Website,MoMo
1778,526,Fashion,H&M,1481000,1,2024-09-20,Website,MoMo
1779,888,Sports,Samsung,1261000,1,2025-03-07,Tiki,MoMo
1780,895,Sports,Nike,1149000,3,2025-05-19,Tiki,ZaloPay
1781,687,Fashion,H&M,587000,2,2024-11-21,Shopee,MoMo
1782,837,Electronics,H&M,347000,4,2025-04-27,Website,ZaloPay
1783,854,Home,Zara,611000,3,2024-08-20,Website,Banking
1784,589,Electronics,H&M,700000,3,2025-03-08,Website,Banking
1785,512,Travel,Samsung,1963000,2,2024-12-26,Lazada,COD
1786,595,Books,Nike,1993000,3,2025-03-17,Tiki,MoMo
1787,79,Travel,H&M,421000,4,2025-03-12,Shopee,MoMo
1788,287,Food,H&M,466000,1,2024-09-18,Website,Banking
1789,124,Books,H&M,91000,1,2024-10-15,Lazada,COD
1790,203,Food,H&M,459000,1,2024-09-14,Tiki,COD
1791,375,Electronics,Apple,1521000,3,2024-10-30,Tiki,COD
1792,784,Food,H&M,63000,4,2025-06-28,Shopee,MoMo
1793,575,Food,Adidas,636000,3,2024-11-16,Lazada,Banking
1794,497,Books,Adidas,1090000,3,2024-09-09,Tiki,Banking
1795,660,Books,Nike,1877000,3,2025-06-28,Tiki,Banking
1796,888,Home,Apple,1811000,1,2025-02-16,Lazada,COD
1797,92,Travel,H&M,1641000,1,2025-04-14,Lazada,MoMo
1798,695,Travel,Apple,508000,4,2024-08-13,Lazada,ZaloPay
1799,790,Food,Xiaomi,902000,2,2025-05-17,Shopee,Banking
1800,652,Home,Xiaomi,469000,2,2025-02-12,Shopee,COD
1801,158,Travel,Zara,1469000,2,2024-11-17,Lazada,Banking
1802,41,Fashion,Apple,1300000,4,2025-02-13,Tiki,ZaloPay
1803,140,Food,Samsung,1630000,1,2024-09-21,Website,ZaloPay
1804,905,Fashion,Apple,1033000,4,2025-05-13,Shopee,COD
1805,840,Fashion,Samsung,1782000,3,2024-12-07,Tiki,COD
1806,944,Electronics,Xiaomi,205000,4,2025-02-28,Tiki,COD
1807,950,Home,Samsung,284000,2,2025-04-05,Website,Banking
1808,67,Home,Nike,257000,3,2024-09-28,Lazada,ZaloPay
1809,24,Electronics,Nike,1256000,2,2024-12-01,Lazada,Banking
1810,769,Electronics,Adidas,287000,2,2024-11-08,Website,Banking
1811,556,Travel,Zara,810000,1,2025-07-21,Website,MoMo
1812,331,Sports,Nike,1938000,4,2025-02-09,Tiki,COD
1813,559,Home,Samsung,1905000,3,2024-08-09,Website,Banking
1814,152,Home,Xiaomi,672000,2,2024-10-27,Website,Banking
1815,689,Food,Zara,1153000,2,2025-07-18,Tiki,ZaloPay
1816,184,Food,Xiaomi,1227000,4,2025-03-17,Tiki,Banking
1817,539,Sports,Zara,1787000,3,2024-08-31,Website,MoMo
1818,220,Food,Apple,1130000,3,2025-01-27,Shopee,MoMo
1819,997,Home,Apple,997000,4,2024-08-28,Website,MoMo
1820,941,Electronics,Nike,701000,3,2025-06-06,Lazada,ZaloPay
1821,976,Electronics,Nike,1391000,1,2024-09-10,Tiki,ZaloPay
1822,529,Travel,Xiaomi,80000,4,2025-07-03,Lazada,MoMo
1823,273,Beauty,H&M,751000,1,2025-06-16,Lazada,MoMo
1824,5,Electronics,Adidas,1242000,1,2025-02-07,Website,COD
1825,884,Books,H&M,1258000,3,2025-04-04,Lazada,COD
1826,871,Home,Adidas,1895000,3,2024-11-01,Tiki,ZaloPay
1827,794,Electronics,Samsung,1942000,3,2025-07-21,Tiki,ZaloPay
1828,735,Fashion,H&M,357000,4,2025-07-31,Tiki,COD
1829,142,Food,Samsung,708000,3,2024-12-07,Website,ZaloPay
1830,405,Home,Zara,1190000,1,2025-03-17,Website,COD
1831,370,Electronics,Nike,161000,2,2024-09-20,Lazada,ZaloPay
1832,828,Beauty,Adidas,1142000,3,2025-06-04,Shopee,ZaloPay
1833,940,Travel,Nike,636000,3,2025-04-01,Lazada,COD
1834,199,Fashion,Zara,133000,3,2025-07-14,Tiki,Banking
1835,187,Books,Nike,1714000,1,2025-01-26,Tiki,Banking
1836,807,Food,Zara,1555000,4,2025-04-01,Lazada,COD
1837,390,Beauty,H&M,555000,3,2024-11-25,Tiki,COD
1838,777,Beauty,Adidas,644000,2,2025-02-25,Lazada,ZaloPay
1839,96,Home,Xiaomi,467000,2,2025-04-28,Tiki,Banking
1840,327,Home,Zara,704000,4,2025-01-16,Lazada,ZaloPay
1841,855,Food,H&M,1841000,2,2025-03-17,Website,Banking
1842,835,Sports,Samsung,1046000,3,2025-04-22,Website,Banking
1843,16,Beauty,H&M,511000,4,2025-07-16,Website,COD
1844,988,Fashion,Adidas,132000,1,2025-04-29,Shopee,COD
1845,342,Electronics,Zara,1954000,4,2025-03-28,Lazada,MoMo
1846,789,Travel,Xiaomi,1255000,1,2025-06-17,Tiki,COD
1847,599,Fashion,Xiaomi,231000,4,2025-06-27,Website,ZaloPay
1848,497,Home,Adidas,411000,2,2024-11-20,Lazada,MoMo
1849,592,Sports,Apple,1334000,4,2024-08-19,Tiki,MoMo
1850,406,Travel,Zara,232000,3,2025-05-17,Website,ZaloPay
1851,496,Travel,Zara,185000,4,2025-07-07,Lazada,COD
1852,144,Beauty,Zara,543000,2,2025-06-10,Shopee,COD
1853,600,Sports,Samsung,716000,4,2025-07-08,Shopee,MoMo
1854,567,Beauty,H&M,1823000,3,2024-10-28,Shopee,Banking
1855,625,Electronics,H&M,1140000,2,2025-05-20,Tiki,MoMo
1856,519,Travel,Zara,417000,2,2025-04-14,Shopee,COD
1857,725,Food,Zara,1729000,1,2025-01-10,Website,Banking
1858,710,Sports,Zara,605000,2,2025-03-03,Tiki,Banking
1859,542,Fashion,H&M,728000,2,2024-11-29,Website,Banking
1860,211,Home,Nike,112000,3,2025-08-06,Shopee,Banking
1861,445,Books,Apple,615000,2,2025-05-07,Shopee,COD
1862,205,Food,Nike,935000,3,2025-04-11,Shopee,COD
1863,371,Fashion,H&M,604000,3,2024-09-22,Website,COD
1864,566,Electronics,H&M,1371000,3,2024-10-02,Website,MoMo
1865,676,Food,Nike,1918000,1,2025-04-27,Shopee,Banking
1866,129,Home,Apple,421000,4,2025-03-31,Tiki,ZaloPay
1867,410,Beauty,H&M,866000,2,2024-09-29,Tiki,MoMo
1868,659,Fashion,Nike,379000,3,2025-03-14,Lazada,Banking
1869,429,Fashion,Nike,947000,2,2025-06-12,Website,COD
1870,60,Food,Apple,264000,3,2025-01-04,Shopee,COD
1871,441,Sports,Apple,76000,1,2025-03-03,Lazada,ZaloPay
1872,687,Food,Xiaomi,236000,3,2024-09-06,Tiki,MoMo
1873,274,Sports,Nike,1411000,3,2025-05-22,Lazada,Banking
1874,893,Home,Xiaomi,1988000,3,2025-02-22,Website,COD
1875,952,Home,Nike,1682000,1,2025-04-23,Shopee,ZaloPay
1876,785,Travel,Nike,464000,4,2024-11-07,Tiki,COD
1877,672,Books,Nike,1895000,4,2025-02-06,Tiki,COD
1878,361,Electronics,Samsung,1252000,1,2025-03-28,Shopee,COD
1879,432,Fashion,Apple,129000,1,2024-10-01,Tiki,ZaloPay
1880,612,Sports,Adidas,1256000,2,2025-05-29,Lazada,COD
1881,29,Fashion,Xiaomi,579000,3,2024-09-16,Shopee,Banking
1882,876,Books,Zara,287000,1,2025-01-16,Website,Banking
1883,834,Home,Nike,1256000,3,2025-02-06,Website,ZaloPay
1884,831,Sports,Xiaomi,175000,3,2025-07-31,Website,COD
1885,603,Travel,H&M,1711000,1,2024-10-01,Tiki,MoMo
1886,993,Beauty,Apple,1397000,2,2025-02-15,Website,COD
1887,836,Books,Nike,1796000,2,2024-10-24,Tiki,MoMo
1888,268,Home,Zara,1542000,3,2025-06-04,Website,ZaloPay
1889,708,Food,Zara,425000,4,2025-07-10,Lazada,ZaloPay
1890,929,Fashion,H&M,1822000,2,2025-05-04,Lazada,Banking
1891,38,Food,Apple,234000,1,2024-09-14,Website,ZaloPay
1892,434,Electronics,H&M,1102000,2,2024-10-02,Website,ZaloPay
1893,829,Food,Adidas,182000,4,2024-12-23,Shopee,ZaloPay
1894,110,Sports,Adidas,377000,1,2024-12-19,Shopee,COD
1895,53,Electronics,Nike,593000,4,2024-10-30,Tiki,ZaloPay
1896,546,Beauty,Nike,1819000,2,2024-10-04,Tiki,COD
1897,261,Sports,Samsung,100000,2,2025-03-21,Lazada,Banking
1898,192,Books,Adidas,889000,4,2025-01-03,Tiki,ZaloPay
1899,866,Home,Zara,682000,1,2024-11-24,Website,COD
1900,685,Fashion,Zara,540000,4,2025-06-02,Lazada,Banking
1901,231,Travel,Adidas,739000,3,2025-06-06,Tiki,MoMo
1902,687,Food,Samsung,981000,4,2025-05-28,Website,ZaloPay
1903,52,Travel,Samsung,1831000,2,2025-05-08,Website,MoMo
1904,938,Electronics,Xiaomi,251000,4,2025-06-14,Tiki,COD
1905,201,Beauty,Apple,132000,3,2025-04-20,Shopee,MoMo
1906,847,Sports,H&M,1622000,3,2025-03-16,Lazada,Banking
1907,292,Home,Apple,1815000,1,2025-03-30,Website,ZaloPay
1908,927,Food,Xiaomi,1083000,4,2024-12-21,Website,MoMo
1909,764,Electronics,Apple,184000,4,2024-10-05,Lazada,ZaloPay
1910,712,Food,Samsung,1104000,3,2025-06-12,Website,MoMo
1911,752,Sports,Nike,612000,4,2024-12-15,Website,ZaloPay
1912,805,Fashion,Samsung,703000,4,2024-11-18,Website,COD
1913,999,Electronics,Samsung,1104000,1,2025-05-25,Lazada,Banking
1914,301,Books,Apple,1597000,2,2025-03-24,Lazada,ZaloPay
1915,409,Sports,Nike,1955000,4,2025-01-27,Tiki,COD
1916,201,Books,Apple,1562000,3,2024-09-01,Website,ZaloPay
1917,475,Sports,Zara,1048000,1,2025-03-14,Lazada,MoMo
1918,352,Food,Adidas,1021000,2,2025-07-08,Tiki,Banking
1919,846,Food,Adidas,73000,4,2024-09-16,Lazada,Banking
1920,507,Travel,Xiaomi,1387000,4,2024-11-17,Tiki,Banking
1921,581,Fashion,Xiaomi,904000,4,2024-09-28,Tiki,COD
1922,444,Fashion,H&M,942000,3,2025-07-03,Tiki,COD
1923,872,Sports,Adidas,793000,1,2024-09-29,Shopee,MoMo
1924,448,Electronics,Samsung,412000,1,2024-11-09,Tiki,MoMo
1925,631,Home,Adidas,540000,4,2025-06-24,Tiki,ZaloPay
1926,681,Travel,Zara,1431000,2,2024-08-28,Website,Banking
1927,257,Fashion,Nike,258000,4,2025-04-02,Lazada,MoMo
1928,144,Beauty,Adidas,1530000,4,2025-02-14,Website,MoMo
1929,620,Travel,Nike,1838000,1,2025-03-08,Lazada,ZaloPay
1930,229,Travel,H&M,219000,2,2025-04-02,Lazada,MoMo
1931,138,Home,Adidas,1690000,4,2025-02-04,Website,Banking
1932,262,Fashion,Samsung,95000,1,2024-10-03,Shopee,COD
1933,974,Sports,Samsung,577000,1,2025-08-01,Shopee,ZaloPay
1934,861,Electronics,Adidas,1703000,3,2025-04-29,Lazada,ZaloPay
1935,424,Books,H&M,558000,3,2025-06-29,Website,COD
1936,160,Home,H&M,1961000,2,2025-04-06,Tiki,Banking
1937,813,Books,Samsung,868000,2,2025-07-22,Lazada,COD
1938,356,Electronics,Adidas,1738000,3,2024-08-11,Tiki,ZaloPay
1939,760,Food,H&M,1301000,1,2024-09-23,Tiki,ZaloPay
1940,96,Travel,Samsung,1166000,2,2025-05-05,Tiki,MoMo
1941,441,Books,Samsung,340000,1,2025-08-01,Tiki,Banking
1942,102,Books,Adidas,945000,1,2024-09-11,Lazada,COD
1943,908,Beauty,Apple,1990000,3,2024-08-15,Shopee,ZaloPay
1944,842,Fashion,Xiaomi,606000,4,2024-10-14,Website,COD
1945,556,Books,Xiaomi,304000,4,2025-02-10,Website,MoMo
1946,776,Fashion,Zara,1457000,4,2025-05-27,Tiki,COD
1947,483,Travel,H&M,1400000,1,2025-01-23,Website,Banking
1948,332,Electronics,Xiaomi,1832000,3,2025-05-07,Lazada,Banking
1949,738,Sports,Adidas,1355000,2,2025-03-28,Shopee,Banking
1950,839,Books,Apple,1057000,2,2025-02-27,Website,MoMo
1951,502,Fashion,Nike,1983000,1,2025-07-12,Shopee,COD
1952,668,Travel,Nike,1725000,1,2024-09-08,Shopee,MoMo
1953,773,Food,Adidas,359000,2,2025-07-11,Tiki,COD
1954,724,Fashion,Nike,1137000,2,2025-04-30,Shopee,ZaloPay
1955,119,Beauty,Xiaomi,1135000,2,2025-02-22,Shopee,MoMo
1956,745,Travel,Samsung,1057000,3,2025-03-29,Shopee,ZaloPay
1957,427,Beauty,Nike,413000,2,2024-10-13,Lazada,Banking
1958,428,Beauty,Apple,1812000,1,2025-02-04,Tiki,Banking
1959,943,Travel,Nike,1058000,3,2025-02-07,Shopee,Banking
1960,114,Food,Xiaomi,842000,1,2025-05-29,Tiki,Banking
1961,5,Travel,Samsung,1267000,3,2024-10-06,Lazada,Banking
1962,312,Travel,Samsung,1545000,1,2025-05-13,Lazada,COD
1963,188,Home,H&M,1326000,3,2024-11-16,Lazada,ZaloPay
1964,619,Books,Samsung,320000,2,2024-08-27,Lazada,COD
1965,122,Travel,Adidas,606000,2,2025-07-11,Website,COD
1966,472,Books,Apple,1058000,2,2025-04-16,Shopee,ZaloPay
1967,866,Fashion,Apple,956000,3,2024-09-11,Tiki,Banking
1968,509,Fashion,Samsung,244000,4,2025-04-21,Website,Banking
1969,629,Travel,H&M,608000,2,2025-06-07,Website,COD
1970,740,Books,Apple,399000,3,2024-09-11,Tiki,Banking
1971,300,Fashion,Apple,496000,3,2024-09-16,Tiki,COD
1972,154,Home,Nike,387000,1,2024-10-31,Lazada,COD
1973,541,Sports,Adidas,970000,3,2024-10-04,Tiki,MoMo
1974,308,Electronics,Nike,346000,3,2025-01-11,Website,MoMo
1975,635,Beauty,Nike,1157000,1,2024-12-06,Tiki,MoMo
1976,276,Books,Samsung,1449000,2,2024-11-27,Shopee,ZaloPay
1977,122,Electronics,H&M,1371000,1,2025-07-04,Tiki,Banking
1978,654,Home,Adidas,1262000,1,2025-02-18,Lazada,MoMo
1979,856,Fashion,Zara,775000,4,2024-10-28,Shopee,ZaloPay
1980,201,Fashion,Apple,511000,3,2024-10-10,Lazada,MoMo
1981,60,Sports,Samsung,1442000,4,2025-07-06,Tiki,MoMo
1982,51,Food,Adidas,924000,3,2025-07-31,Tiki,ZaloPay
1983,933,Home,Adidas,473000,1,2024-12-04,Shopee,Banking
1984,856,Sports,Zara,1738000,4,2025-03-11,Tiki,ZaloPay
1985,265,Food,Zara,852000,2,2024-10-26,Tiki,ZaloPay
1986,584,Travel,Xiaomi,1268000,4,2024-11-23,Shopee,COD
1987,578,Books,Xiaomi,361000,4,2025-07-04,Lazada,Banking
1988,750,Beauty,Adidas,368000,3,2024-11-16,Tiki,MoMo
1989,595,Electronics,Apple,907000,2,2025-06-09,Lazada,COD
1990,896,Electronics,H&M,356000,2,2025-03-21,Lazada,COD
1991,644,Food,Xiaomi,1043000,1,2025-01-04,Website,COD
1992,849,Fashion,H&M,1509000,4,2025-02-09,Shopee,ZaloPay
1993,353,Beauty,Samsung,1564000,3,2024-11-30,Tiki,Banking
1994,13,Fashion,Apple,1747000,2,2025-04-19,Shopee,Banking
1995,206,Beauty,Zara,662000,2,2025-06-18,Tiki,COD
1996,220,Electronics,H&M,591000,2,2024-12-22,Shopee,Banking
1997,931,Sports,Nike,1361000,2,2024-11-23,Tiki,ZaloPay
1998,567,Sports,Zara,1907000,2,2024-08-09,Tiki,MoMo
1999,144,Food,Zara,470000,4,2024-10-02,Lazada,COD
2000,143,Electronics,Zara,1042000,1,2025-02-23,Website,Banking
2001,924,Sports,Adidas,1385000,2,2025-03-28,Shopee,MoMo
2002,76,Home,Nike,1147000,3,2025-01-06,Tiki,COD
2003,298,Electronics,Samsung,457000,1,2025-08-02,Lazada,COD
2004,348,Home,Zara,683000,1,2025-06-23,Website,COD
2005,957,Electronics,Samsung,960000,1,2025-07-27,Shopee,ZaloPay
2006,270,Electronics,Samsung,846000,1,2024-09-26,Tiki,MoMo
2007,343,Food,Apple,144000,2,2024-11-22,Lazada,ZaloPay
2008,422,Sports,Xiaomi,1825000,4,2024-11-26,Lazada,ZaloPay
2009,696,Beauty,H&M,1081000,3,2025-05-20,Shopee,Banking
2010,996,Food,Adidas,133000,4,2025-07-27,Website,Banking
2011,8,Travel,Adidas,1637000,4,2024-10-13,Website,COD
2012,806,Electronics,Samsung,436000,3,2025-06-17,Website,MoMo
2013,687,Fashion,H&M,961000,2,2025-07-19,Shopee,COD
2014,166,Travel,Samsung,1930000,4,2025-05-04,Shopee,Banking
2015,876,Sports,Adidas,1729000,3,2025-01-22,Shopee,ZaloPay
2016,834,Food,Nike,902000,1,2024-08-19,Tiki,ZaloPay
2017,402,Food,Xiaomi,1390000,2,2025-01-31,Shopee,ZaloPay
2018,968,Sports,H&M,1936000,4,2024-10-07,Lazada,MoMo
2019,81,Beauty,Xiaomi,1688000,1,2025-07-05,Website,COD
2020,143,Sports,H&M,1803000,2,2025-01-13,Website,COD
2021,367,Fashion,Zara,828000,4,2025-04-01,Shopee,Banking
2022,624,Travel,Adidas,1730000,4,2025-07-10,Shopee,ZaloPay
2023,875,Fashion,Xiaomi,1058000,3,2024-11-11,Tiki,Banking
2024,511,Fashion,Zara,983000,4,2025-04-09,Tiki,Banking
2025,895,Books,H&M,1155000,2,2025-07-07,Tiki,MoMo
2026,574,Travel,Apple,616000,1,2024-08-09,Lazada,COD
2027,723,Beauty,Samsung,338000,1,2025-02-27,Tiki,MoMo
2028,577,Food,Adidas,1408000,4,2024-12-31,Lazada,Banking
2029,315,Books,Adidas,905000,2,2025-01-19,Tiki,ZaloPay
2030,539,Home,Adidas,1385000,3,2025-04-08,Shopee,MoMo
2031,953,Books,Nike,531000,2,2025-02-12,Shopee,Banking
2032,904,Travel,Adidas,90000,1,2024-08-28,Website,ZaloPay
2033,483,Travel,Adidas,1420000,1,2024-10-13,Tiki,COD
2034,906,Fashion,H&M,1189000,2,2024-09-26,Shopee,COD
2035,133,Food,Nike,688000,4,2025-05-14,Website,ZaloPay
2036,301,Home,Zara,1032000,3,2024-11-22,Tiki,MoMo
2037,699,Travel,Apple,1214000,2,2025-03-09,Lazada,COD
2038,885,Home,Xiaomi,192000,4,2024-12-28,Website,COD
2039,861,Beauty,Adidas,1652000,1,2024-12-31,Shopee,COD
2040,934,Fashion,Xiaomi,1052000,2,2025-07-05,Tiki,COD
2041,636,Electronics,Adidas,1075000,3,2025-02-01,Website,MoMo
2042,886,Home,Zara,563000,4,2024-09-07,Website,MoMo
2043,560,Books,H&M,1635000,4,2024-10-29,Lazada,COD
2044,844,Travel,H&M,458000,1,2024-08-17,Website,ZaloPay
2045,963,Fashion,Zara,1728000,3,2025-03-03,Lazada,Banking
2046,852,Fashion,Adidas,1199000,1,2024-09-26,Lazada,COD
2047,188,Beauty,Adidas,1584000,2,2024-10-17,Lazada,ZaloPay
2048,615,Sports,H&M,1430000,4,2024-12-01,Tiki,ZaloPay
2049,756,Beauty,Xiaomi,1508000,2,2025-07-02,Website,COD
2050,118,Food,Adidas,1316000,4,2024-10-16,Website,ZaloPay
2051,595,Beauty,Samsung,641000,1,2025-07-13,Lazada,COD
2052,765,Home,Apple,1870000,3,2024-12-06,Lazada,COD
2053,465,Electronics,Nike,1039000,3,2024-12-27,Tiki,COD
2054,737,Sports,H&M,340000,4,2024-11-14,Shopee,ZaloPay
2055,844,Beauty,Samsung,449000,3,2025-03-13,Website,MoMo
2056,300,Fashion,Adidas,1810000,4,2025-07-24,Lazada,Banking
2057,800,Sports,Apple,1639000,4,2025-03-01,Lazada,ZaloPay
2058,107,Travel,Zara,427000,2,2025-05-26,Lazada,COD
2059,554,Books,Samsung,133000,3,2025-04-22,Tiki,COD
2060,130,Fashion,Apple,869000,3,2024-12-18,Shopee,MoMo
2061,443,Fashion,Xiaomi,150000,3,2025-05-23,Website,Banking
2062,290,Fashion,Samsung,1470000,4,2024-11-24,Lazada,COD
2063,832,Travel,Xiaomi,849000,4,2025-04-05,Website,MoMo
2064,285,Electronics,H&M,1672000,1,2024-08-10,Lazada,Banking
2065,692,Sports,Nike,387000,4,2025-05-03,Lazada,Banking
2066,610,Beauty,Nike,885000,1,2024-10-26,Shopee,Banking
2067,850,Electronics,H&M,1373000,2,2024-10-08,Tiki,COD
2068,333,Sports,Nike,870000,3,2024-08-08,Shopee,Banking
2069,771,Beauty,Samsung,1937000,4,2025-06-24,Shopee,MoMo
2070,458,Electronics,Nike,569000,3,2025-02-20,Lazada,MoMo
2071,898,Food,Adidas,281000,2,2024-12-02,Shopee,ZaloPay
2072,118,Beauty,Nike,66000,2,2025-07-12,Website,MoMo
2073,502,Books,H&M,1151000,3,2025-05-05,Lazada,MoMo
2074,861,Electronics,Apple,607000,1,2025-02-12,Tiki,ZaloPay
2075,529,Food,Zara,563000,1,2025-07-15,Website,COD
2076,447,Fashion,Nike,636000,2,2025-05-11,Shopee,Banking
2077,177,Fashion,Nike,302000,4,2024-11-07,Website,MoMo
2078,779,Food,Apple,805000,2,2024-09-14,Website,MoMo
2079,133,Travel,Zara,498000,3,2025-01-14,Tiki,Banking
2080,567,Home,Samsung,1159000,2,2025-06-03,Lazada,MoMo
2081,942,Sports,Samsung,1690000,3,2025-03-19,Shopee,ZaloPay
2082,504,Travel,Zara,1538000,4,2025-02-04,Tiki,MoMo
2083,344,Fashion,Apple,657000,4,2024-10-02,Website,MoMo
2084,594,Food,Zara,511000,3,2025-05-29,Shopee,MoMo
2085,804,Beauty,Zara,1267000,4,2024-08-11,Website,MoMo
2086,901,Beauty,Nike,1346000,1,2024-10-08,Tiki,COD
2087,934,Home,Apple,423000,1,2025-06-17,Website,COD
2088,994,Books,Apple,818000,4,2024-10-08,Shopee,Banking
2089,649,Travel,Adidas,375000,1,2025-08-03,Website,Banking
2090,301,Books,Xiaomi,165000,1,2025-06-04,Tiki,ZaloPay
2091,689,Books,Xiaomi,172000,4,2025-07-22,Tiki,MoMo
2092,777,Food,H&M,621000,3,2025-01-29,Website,COD
2093,552,Books,Samsung,425000,4,2025-02-17,Shopee,ZaloPay
2094,805,Sports,Adidas,1196000,3,2024-10-19,Website,ZaloPay
2095,957,Books,H&M,683000,3,2025-07-06,Lazada,MoMo
2096,294,Food,Xiaomi,1424000,2,2025-02-16,Tiki,ZaloPay
2097,500,Food,Zara,1428000,1,2025-04-03,Website,COD
2098,493,Books,Apple,229000,1,2025-08-05,Website,ZaloPay
2099,379,Sports,Xiaomi,553000,4,2025-01-01,Tiki,Banking
2100,67,Books,Adidas,1176000,1,2025-04-18,Tiki,Banking
2101,264,Electronics,Samsung,803000,2,2025-05-01,Tiki,MoMo
2102,594,Books,Nike,345000,4,2025-05-06,Lazada,Banking
2103,355,Books,Xiaomi,1151000,1,2025-03-31,Website,ZaloPay
2104,800,Electronics,H&M,1514000,2,2025-04-14,Shopee,COD
2105,830,Travel,Nike,122000,4,2025-01-17,Tiki,COD
2106,155,Beauty,H&M,695000,4,2025-03-18,Tiki,ZaloPay
2107,953,Home,Apple,1341000,4,2024-08-14,Shopee,ZaloPay
2108,152,Fashion,H&M,541000,3,2024-09-10,Shopee,Banking
2109,345,Beauty,Xiaomi,1808000,2,2025-03-07,Lazada,ZaloPay
2110,736,Fashion,Xiaomi,847000,3,2024-12-20,Shopee,Banking
2111,405,Sports,Nike,1684000,1,2025-02-13,Shopee,ZaloPay
2112,726,Travel,Adidas,1468000,4,2025-03-04,Lazada,COD
2113,560,Books,Adidas,288000,1,2024-11-12,Lazada,MoMo
2114,232,Books,Adidas,1536000,3,2024-10-23,Shopee,MoMo
2115,51,Fashion,Nike,1604000,1,2025-04-09,Shopee,ZaloPay
2116,430,Books,Apple,1040000,3,2024-12-13,Website,Banking
2117,729,Fashion,Nike,643000,3,2025-08-01,Lazada,MoMo
2118,445,Food,H&M,1356000,3,2025-02-23,Lazada,ZaloPay
2119,695,Food,H&M,1590000,3,2024-11-29,Shopee,COD
2120,194,Electronics,H&M,1205000,3,2024-09-21,Website,MoMo
2121,585,Home,Samsung,853000,4,2024-09-06,Website,COD
